ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,bayesaverage
12683,Cookin' Cookies,2003,2,4,10,4,45,5.18,17843,1.0,111,"Pick-up and Deliver, Set Collection, Simultaneous Action Selection",Unknown,5.49533
147685,Hook!,2014,3,6,30,8,182,5.45,17844,1.14,360,"Player Elimination, Simultaneous Action Selection",Unknown,5.49675
22254,Narnia Risk Junior,2006,2,4,90,8,108,5.46,17845,2.0,251,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling","Children's Games, Wargames",5.49429
169045,Star Wars Galactic Dice Game,2014,2,8,15,7,82,5.24,17846,1.0,283,"Dice Rolling, Push Your Luck",Unknown,5.48793
209551,Zombergeek,2016,2,5,45,8,44,5.28,17847,1.0,75,"Cooperative Game, Grid Movement, Pick-up and Deliver",Unknown,5.48031
163724,My Monopoly,2014,2,4,180,8,35,5.28,17848,1.0,200,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Unknown,5.49562
50912,NichtLustig: Labor Chaos,2009,3,6,30,8,208,5.45,17849,1.24,449,Hand Management,Unknown,5.49162
7631,The Game of Sniglets,1989,3,6,45,10,40,5.28,17850,3.0,149,Unknown,Unknown,5.49234
239189,Chronicle X,2019,1,7,180,12,106,6.02,17851,3.0,513,"Cooperative Game, Dice Rolling, Grid Movement, Modular Board, Player Elimination, Role Playing, Secret Unit Deployment, Variable Player Powers",Unknown,5.50625
42691,RÖK,2009,2,5,20,8,199,5.48,17852,1.13,361,Set Collection,Unknown,5.49272
4797,Guinness Game of World Records,1975,2,6,45,10,53,5.17,17853,1.33,137,"Dice Rolling, Flicking, Paper-and-Pencil, Race, Roll / Spin and Move, Variable Set-up",Unknown,5.49083
15090,Scrabble Dice,1989,1,0,0,8,66,5.3,17854,1.63,163,"Dice Rolling, Paper-and-Pencil, Pattern Building",Unknown,5.49442
9388,Knock!  Knock!,2004,3,6,20,10,241,5.44,17855,1.24,519,Set Collection,Unknown,5.4887
78436,Apples to Apples Mod,2009,4,6,30,12,46,5.22,17856,1.0,146,"Hand Management, Simultaneous Action Selection",Unknown,5.48949
10565,Fits,1999,2,4,15,8,103,5.39,17857,1.0,165,"Pattern Building, Pattern Recognition, Tile Placement",Abstract Games,5.49344
136285,Ubongo: Das Würfelspiel,2013,2,4,20,8,85,5.37,17858,1.0,206,Unknown,Unknown,5.48974
15806,Knowing Me Knowing You,2003,2,6,45,12,74,5.29,17859,1.43,153,Unknown,Unknown,5.49564
5621,Bleeding Sherwood,1996,3,5,45,10,75,5.28,17860,1.43,174,Auction/Bidding,Unknown,5.49278
266031,Meme: The Game - Disney Edition,2018,3,6,15,8,50,5.16,17861,0.0,196,Voting,Unknown,5.48227
6647,Ökolopoly,1983,1,6,45,12,88,5.32,17862,2.64,233,"Action Points, Cooperative Game, Simulation",Unknown,5.49603
4310,Sting,1984,2,6,20,9,74,5.35,17863,1.17,332,"Set Collection, Take That",Unknown,5.4953
34825,4-mation,2007,2,6,0,0,30,5.02,17864,1.0,154,"Hand Management, Set Collection",Unknown,5.49319
762,Formula C Minus,2000,2,6,0,10,35,5.19,17865,1.0,89,"Dice Rolling, Hand Management, Roll / Spin and Move",Unknown,5.49302
28063,Het goud van de Farao,2007,2,4,45,11,74,5.29,17866,1.5,215,"Area Movement, Set Collection",Unknown,5.49202
22802,Pandabo,2005,2,4,15,4,32,5.06,17867,0.0,56,Unknown,Children's Games,5.493
116596,Fruit Ninja Card Game,2011,2,4,15,5,107,5.32,17868,1.0,276,Push Your Luck,Unknown,5.4921
2513,Colony,2001,2,6,360,0,33,4.86,17869,3.0,103,Action Points,Unknown,5.49257
92646,The Million Pound Drop,2010,2,0,0,12,83,5.25,17870,1.33,153,Betting and Bluffing,Unknown,5.49119
32431,Altamira,2007,3,5,75,12,135,5.41,17871,2.43,191,"Area Movement, Set Collection",Unknown,5.48991
38504,Hurry'Cup!,2008,3,6,30,9,315,5.48,17872,1.3,702,"Dice Rolling, Modular Board, Roll / Spin and Move",Family Games,5.48945
98857,White Elephant,2011,3,7,15,8,93,5.35,17873,1.0,273,"Card Drafting, Set Collection",Unknown,5.4887
1937,Lao Pengh,1999,2,6,20,10,68,5.32,17874,1.83,224,Unknown,Unknown,5.49381
5638,Monopoly Playmaster,1982,3,8,120,0,39,5.29,17875,3.0,130,"Auction/Bidding, Roll / Spin and Move, Set Collection, Trading",Unknown,5.4982
3514,Game of Knowledge,1984,2,10,60,10,59,5.41,17876,1.67,228,Unknown,Unknown,5.49832
3298,Schleck und weg!!,2002,3,6,10,4,44,5.1,17877,1.0,81,Roll / Spin and Move,Children's Games,5.49426
13262,Spider & Fly,1977,2,4,20,5,33,5.04,17878,1.0,59,"Dice Rolling, Roll / Spin and Move",Unknown,5.49183
71837,The Hunger Games: Training Days,2010,2,6,30,14,127,5.35,17879,2.17,337,Auction/Bidding,Unknown,5.48445
9508,Golden Trivia Game: M*A*S*H Edition,1984,2,0,30,10,31,5.04,17880,0.0,114,Memory,Unknown,5.49111
2140,Eldorado,1990,2,6,45,8,61,5.37,17881,1.75,145,Roll / Spin and Move,Unknown,5.49534
2771,Maginor,2001,2,4,45,12,346,5.48,17882,1.86,792,"Dice Rolling, Rock-Paper-Scissors",Strategy Games,5.49124
4866,Park and Shop,1950,2,6,30,10,68,5.37,17883,1.43,161,"Area Movement, Pick-up and Deliver, Roll / Spin and Move",Unknown,5.49059
3203,Contack,1939,2,7,10,10,58,5.28,17884,1.44,261,Tile Placement,Abstract Games,5.49218
256250,The Waylanders,2018,2,4,90,12,51,6.3,17885,3.0,150,"Action Points, Action Queue, Area Majority / Influence, Card Drafting, Dice Rolling, Modular Board, Variable Player Powers",Unknown,5.50084
4676,Rush for Glory,1989,2,2,120,12,66,5.43,17886,2.54,369,Area Movement,Wargames,5.49002
22866,UNO: Family Guy,2004,2,10,30,7,48,5.34,17887,1.0,94,Hand Management,Unknown,5.49847
24743,Machina,2002,2,8,45,11,56,5.36,17888,1.27,58,"Card Drafting, Hand Management, Pattern Building, Set Collection",Unknown,5.48995
51505,Seinfeld Trivia Game,2009,2,4,60,12,33,5.16,17889,1.0,114,"Dice Rolling, Roll / Spin and Move, Set Collection",Unknown,5.49222
145842,Monopoly Empire,2013,2,4,25,8,555,5.58,17890,1.25,1501,"Auction/Bidding, Roll / Spin and Move, Set Collection, Take That",Unknown,5.4708
12544,Dungeons & Dragons Adventure Game: Diablo II Edition,2000,2,6,30,10,121,5.46,17891,2.54,322,"Cooperative Game, Dice Rolling, Modular Board, Role Playing",Unknown,5.49971
8484,Xena Warrior Princess: The Board Game,1998,2,4,60,8,39,5.17,17892,2.2,142,"Card Drafting, Dice Rolling, Modular Board",Unknown,5.48702
6620,Den of Thieves,2003,2,5,90,9,41,5.2,17893,1.5,82,"Simultaneous Action Selection, Variable Player Powers",Unknown,5.49596
1303,The Squirrel Game,1987,2,4,20,5,64,5.26,17894,1.14,158,"Pick-up and Deliver, Roll / Spin and Move",Children's Games,5.48999
195696,Magicka Mayhem: The Card Game,2016,2,4,30,7,35,5.44,17895,2.67,115,Hand Management,Unknown,5.4876
24379,Celebrity Head,1994,2,4,30,8,35,5.07,17896,2.0,58,Roll / Spin and Move,Unknown,5.49297
257851,Picnic,2018,2,6,15,8,57,5.37,17897,1.0,117,Pattern Recognition,Unknown,5.49027
34277,Gisborne: Die ersten Kartographen,2008,3,5,40,8,110,5.36,17898,1.63,143,"Action Queue, Area Movement",Unknown,5.49424
158771,Hogger Logger,2015,2,6,20,7,63,5.39,17899,1.33,146,"Simultaneous Action Selection, Take That",Unknown,5.4909
21705,Scene It? Friends,2005,2,12,60,0,170,5.51,17900,1.42,504,Roll / Spin and Move,Unknown,5.48982
12130,Barons' War,2004,2,2,180,10,53,5.36,17901,3.0,187,Hexagon Grid,Wargames,5.49081
286547,Wizard Würfelspiel,2019,2,5,20,10,106,5.34,17902,1.0,206,"Betting and Bluffing, Dice Rolling",Unknown,5.49521
12976,The Mutiny on Little Blue,2004,3,7,45,10,44,5.14,17903,1.33,51,"Set Collection, Trading, Variable Player Powers",Unknown,5.49269
192801,Among Us,2018,4,8,90,10,49,5.84,17904,2.67,48,"Action Queue, Area Majority / Influence, Cooperative Game, Pick-up and Deliver, Point to Point Movement, Variable Player Powers, Voting",Unknown,5.49228
2572,Quicksand,1981,2,2,20,8,34,5.02,17905,1.5,176,Action Timer,Abstract Games,5.49314
1998,Tutankhamen's Revenge,1990,2,6,30,8,139,5.44,17906,1.38,361,"Memory, Push Your Luck",Children's Games,5.49854
194575,Lo?a Szyderców,2015,2,40,0,16,64,5.22,17907,1.33,79,"Card Drafting, Hand Management, Simultaneous Action Selection",Unknown,5.47634
1221,Crossed Wires,1993,2,4,20,6,42,5.09,17908,1.2,91,"Modular Board, Tile Placement",Children's Games,5.49086
54395,Difference,2009,2,6,20,6,227,5.47,17909,1.11,486,Pattern Recognition,Unknown,5.50071
8057,1944: Second Front,1990,1,2,300,12,33,4.87,17910,4.0,161,"Dice Rolling, Hexagon Grid",Wargames,5.49222
4885,Chicken Out,1988,2,4,20,6,58,5.26,17911,1.25,142,"Hand Management, Push Your Luck, Roll / Spin and Move",Unknown,5.49166
40559,Trivial Pursuit: Family,2008,2,6,60,8,61,5.22,17912,1.0,200,Roll / Spin and Move,Unknown,5.49248
174065,Pan tu nie sta?! Demoludy,2015,3,5,30,10,130,5.41,17913,1.29,207,"Auction/Bidding, Hand Management, Set Collection",Family Games,5.48831
120515,Chupacabra: Survive the Night,2012,2,4,20,8,865,5.52,17914,1.05,1794,Dice Rolling,Family Games,5.47609
16873,Dividends,2005,2,12,30,12,101,5.44,17915,2.25,129,"Dice Rolling, Stock Holding",Unknown,5.49058
5688,Trolls in the Pantry,1989,2,4,30,7,41,4.95,17916,1.0,67,"Memory, Roll / Spin and Move",Unknown,5.48917
5244,Star Wars: Destroy Death Star Game,1977,2,4,30,7,99,5.38,17917,1.17,174,Roll / Spin and Move,Unknown,5.49126
146146,Galapagos,2013,2,4,30,8,105,5.33,17918,1.5,156,"Dice Rolling, Point to Point Movement",Unknown,5.49817
10345,Safari Round Up,1973,2,4,10,8,41,5.15,17919,1.25,85,"Area Movement, Enclosure",Abstract Games,5.49233
12988,Collide-O!,2004,2,5,20,8,41,5.07,17920,1.2,76,Pattern Recognition,Unknown,5.49327
1200,Sagarian,2000,3,6,60,12,43,5.13,17921,1.5,104,Unknown,Unknown,5.49304
10257,Battle of Buena Vista,1996,2,2,90,12,39,5.27,17922,2.86,296,Hexagon Grid,Wargames,5.49408
20311,Horse-opoly,2004,2,6,120,8,31,5.05,17923,0.0,121,"Auction/Bidding, Roll / Spin and Move, Set Collection, Trading",Unknown,5.48781
21807,Papa Bear,1999,2,5,10,5,36,5.14,17924,1.0,101,Unknown,Unknown,5.49281
76443,Legitimacy,2009,2,6,30,10,93,5.48,17925,1.8,197,"Area Movement, Roll / Spin and Move",Family Games,5.49207
5312,Family Feud,1977,2,9,30,8,446,5.48,17926,1.16,1074,Team-Based Game,"Family Games, Party Games",5.48098
997,Canaletto,1995,3,4,45,12,98,5.32,17927,1.83,310,Auction/Bidding,Unknown,5.49502
4952,"Trivial Pursuit: TV Edition - 4,800 Questions and Answers",1992,2,6,60,12,85,5.33,17928,2.0,244,Roll / Spin and Move,Unknown,5.49057
4081,Nick at Nite Classic TV Trivia Game,1996,2,4,45,8,32,5.03,17929,1.0,127,Roll / Spin and Move,Unknown,5.49278
172580,"The Vampire, the Elf & the Cthulhu",2016,2,5,60,12,53,5.51,17930,2.4,187,"Auction/Bidding, Card Drafting, Deck Bag and Pool Building",Unknown,5.48519
1306,Krakatoa,1983,2,4,45,8,147,5.48,17931,1.33,491,Dice Rolling,Unknown,5.49208
4073,Malarky Card Game,2000,2,6,30,10,32,4.91,17932,1.0,137,Storytelling,Unknown,5.48828
23200,Dylan Dog,1994,3,6,0,10,31,4.94,17933,1.67,55,Roll / Spin and Move,Unknown,5.49368
42062,Pants on Fire!,2009,2,8,60,13,40,5.2,17934,1.0,126,"Paper-and-Pencil, Storytelling",Unknown,5.48982
141250,Pirackie Skarby,2013,2,5,15,6,44,5.13,17935,1.0,78,"Modular Board, Pattern Recognition",Unknown,5.49222
4486,Dragonslayer,1981,2,4,120,12,49,5.46,17936,2.5,176,"Events, Point to Point Movement, Ratio / Combat Results Table",Unknown,5.49025
4405,Big Deal,1977,2,4,90,8,78,5.33,17937,1.3,204,"Betting and Bluffing, Roll / Spin and Move, Stock Holding",Unknown,5.49403
42892,The Isle of Doctor Necreaux,2009,1,5,40,14,603,5.49,17938,1.92,1019,"Cooperative Game, Dice Rolling, Simultaneous Action Selection",Thematic Games,5.48896
1672,Open Fire: Solitaire Tank Combat in WWII,1988,1,1,240,12,135,5.52,17939,2.78,639,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Paper-and-Pencil, Scenario / Mission / Campaign Game, Simulation",Wargames,5.49961
18498,Zimbbos!,2004,1,4,10,3,101,5.37,17940,1.11,290,Unknown,Children's Games,5.48767
19447,WWE DVD Board Game,2005,2,8,120,10,34,5.09,17941,2.33,94,"Dice Rolling, Roll / Spin and Move, Set Collection, Simulation",Unknown,5.48757
235247,Jim Henson's The Dark Crystal: Board Game,2018,2,4,120,6,106,5.38,17942,2.33,814,"Area Movement, Cooperative Game, Dice Rolling, Time Track",Unknown,5.47935
6977,Mission Command Land,2003,2,2,60,10,197,5.46,17943,1.4,596,"Deduction, Dice Rolling, Grid Movement, Simultaneous Action Selection, Square Grid, Variable Set-up",Thematic Games,5.49858
2336,S.P.I.V.'s,1986,2,6,90,10,68,5.35,17944,1.75,137,"Action Points, Pick-up and Deliver",Unknown,5.49512
5886,Die Dracheninsel,2003,3,6,60,10,104,5.37,17945,1.25,218,"Area Movement, Cooperative Game, Line Drawing, Modular Board, Pick-up and Deliver",Unknown,5.49766
40480,Fantasía S.A.,2008,2,5,20,12,113,5.34,17946,1.67,249,"Role Playing, Variable Player Powers",Unknown,5.49283
139975,Twisted Farkel,2011,2,6,15,8,37,5.06,17947,1.0,132,"Dice Rolling, Paper-and-Pencil",Unknown,5.49238
3745,Bioviva,1996,2,6,60,10,52,5.34,17948,1.71,157,Roll / Spin and Move,Unknown,5.48716
8177,UNO: Spider-Man,2002,2,10,10,7,59,5.28,17949,1.25,170,Hand Management,Children's Games,5.49188
139769,Robotech RPG Tactics,2014,2,0,180,0,123,5.25,17950,3.38,572,"Dice Rolling, Variable Player Powers",Wargames,5.48348
232944,Where in the World is Carmen Sandiego? Card Game,2017,2,4,50,8,167,5.47,17951,1.0,899,"Dice Rolling, Memory, Set Collection",Unknown,5.47167
38678,Novem,2008,2,2,0,0,74,5.23,17952,1.0,109,Unknown,Abstract Games,5.48581
58396,20000 Mijlen onder zee,2009,2,5,60,0,35,5.02,17953,2.25,114,Unknown,Unknown,5.49277
3271,Battlesuit,1983,2,2,60,10,130,5.41,17954,2.36,457,"Dice Rolling, Hexagon Grid, Point to Point Movement, Simulation, Three Dimensional Movement",Wargames,5.49634
194032,Dragon Rapid Fire,2016,2,4,15,3,98,5.46,17955,1.0,219,"Dice Rolling, Roll / Spin and Move",Unknown,5.47447
13916,Mr & Mrs,2001,2,16,30,8,43,5.08,17956,1.0,126,"Cooperative Game, Team-Based Game",Unknown,5.48902
31057,Easy School,2007,3,5,30,8,120,5.62,17957,1.08,221,"Card Drafting, Set Collection",Unknown,5.49168
28301,Trivial Pursuit: Music Edition 1990-Now - Bite-size,2006,2,6,30,12,42,5.1,17958,2.0,115,Dice Rolling,Unknown,5.48826
24706,Where is Moldova?,2005,2,4,45,8,59,5.45,17959,1.33,114,"Memory, Set Collection",Unknown,5.49601
9348,Der Alchimist,2000,2,6,60,10,31,4.99,17960,2.0,97,Unknown,Unknown,5.48793
298,Lang lebe der König!,1997,3,5,60,10,73,5.22,17961,2.0,221,Voting,Wargames,5.49128
154642,Cinelinx: A Card Game For People Who Love Movies,2014,2,6,60,13,120,5.52,17962,1.75,348,Tile Placement,Unknown,5.49762
6534,Maya Madness,2003,2,4,20,10,83,5.32,17963,1.36,210,Memory,Unknown,5.49321
147523,Risk Battlefield Rogue,2013,2,4,90,13,190,5.52,17964,2.0,806,"Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling",Wargames,5.49111
21631,Bohnkick,2006,2,4,45,8,130,5.32,17965,1.6,557,Simulation,Unknown,5.48982
34785,Murder Mystery Mansion,2008,2,6,15,8,75,5.42,17966,1.6,227,Memory,Unknown,5.49281
171547,Tornado Ellie,2015,2,4,15,8,88,5.36,17967,0.0,127,Unknown,Unknown,5.49037
19062,CardChess,2001,2,4,0,10,30,4.89,17968,3.0,73,"Grid Movement, Memory",Abstract Games,5.4911
135492,Minderheiten-Quartett,2010,2,4,15,0,49,5.23,17969,1.0,110,Set Collection,Unknown,5.48317
5666,Strolling Bowling,1979,2,8,30,7,35,4.87,17970,1.0,67,Unknown,Unknown,5.49325
35262,Monopoly: Here & Now Electronic Banking,2006,2,6,90,8,56,5.34,17971,2.5,148,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",Unknown,5.49178
4023,Frag Deadlands,2001,2,6,60,14,248,5.48,17972,2.0,551,"Area Movement, Dice Rolling, Roll / Spin and Move",Unknown,5.48917
7471,Breaking Point,1976,2,4,20,7,33,5.02,17973,0.0,81,Unknown,Children's Games,5.49077
63217,Scabs `N` Guts,2009,2,0,30,6,32,4.91,17974,1.0,151,Unknown,Unknown,5.48767
6531,Dwarven Dig!,2003,2,6,45,10,320,5.5,17975,2.09,677,"Modular Board, Pick-up and Deliver","Strategy Games, Thematic Games",5.48991
4788,Quad-Ominos,1978,2,8,60,10,57,5.19,17976,2.2,267,Tile Placement,Abstract Games,5.49275
7982,DeltaVee,1981,2,2,60,10,72,5.4,17977,3.1,387,"Dice Rolling, Hexagon Grid, Simulation",Wargames,5.50397
663,Siege,1999,2,2,30,10,30,4.93,17978,1.0,66,Unknown,Unknown,5.49049
15819,Snifty Snakes,1975,2,4,2,5,33,5.39,17979,1.17,38,Unknown,Unknown,5.49116
4319,Zeppelin,1993,2,2,120,12,62,5.36,17980,2.91,367,"Dice Rolling, Hexagon Grid",Wargames,5.49698
11052,BRIDG-IT,1960,2,2,15,7,41,5.2,17981,1.83,73,Tile Placement,Abstract Games,5.48951
9633,Barbie Queen of the Prom Game,1960,2,4,20,6,48,5.43,17982,1.0,134,"Roll / Spin and Move, Set Collection",Children's Games,5.4946
182380,Robogem,2015,2,4,30,6,34,5.04,17983,1.0,25,Action Queue,Unknown,5.48958
80935,L'Aventure c'est dur,2010,2,6,30,8,32,5.54,17984,1.0,80,Unknown,Unknown,5.48794
235695,Frontier: The Card Game,2017,1,4,90,12,35,8.2,17985,1.5,40,"Player Elimination, Trading",Unknown,5.49067
151847,That's What She Said Game,2016,4,10,60,16,129,5.39,17986,1.8,476,"Hand Management, Simultaneous Action Selection, Voting",Unknown,5.47311
13477,Space Shuffle,2004,2,5,30,8,61,5.31,17987,1.0,130,Unknown,Unknown,5.48971
9589,Dog Dice,1997,2,4,10,5,49,5.14,17988,1.0,130,"Dice Rolling, Pattern Building",Unknown,5.49263
86443,Color-A-Do,2010,2,6,20,6,40,5.07,17989,2.33,114,Hand Management,Unknown,5.49064
14342,Scene It? TV,2004,2,12,30,13,185,5.46,17990,1.67,492,Roll / Spin and Move,Unknown,5.48559
118315,Ruse,2014,3,5,30,10,149,5.54,17991,1.18,319,"Hand Management, Memory, Storytelling",Unknown,5.48828
3030,Baggage Claim,1987,2,4,20,5,69,5.21,17992,1.0,153,Memory,Children's Games,5.49302
3483,Pinocchio,2000,2,6,10,6,54,5.43,17993,1.0,162,Unknown,Children's Games,5.49149
595,Escape from Elba,1999,3,6,60,10,163,5.44,17994,1.68,495,"Dice Rolling, Hand Management",Thematic Games,5.49306
225313,Spoilers: The Beginning,2017,3,6,40,12,75,5.34,17995,1.0,172,Betting and Bluffing,Unknown,5.49161
167589,Cut the Rope: The Card Game,2014,2,8,15,6,46,5.15,17996,1.0,64,Hand Management,Unknown,5.49053
2430,Phlounder,1964,2,4,10,8,66,5.28,17997,1.25,472,Simultaneous Action Selection,Unknown,5.49174
101519,Rise or Fall,2011,3,8,10,7,40,5.06,17998,1.0,98,"Rock-Paper-Scissors, Secret Unit Deployment, Simultaneous Action Selection",Unknown,5.49595
2664,Push Over,1981,2,4,20,6,36,5.01,17999,1.33,85,Dice Rolling,Unknown,5.49461
11563,Forgotten Axis: The Finnish Campaign,1999,2,2,0,12,37,5.14,18000,4.0,181,Hexagon Grid,Wargames,5.49191
954,Pony Express,1991,2,6,60,12,124,5.32,18001,1.86,260,Betting and Bluffing,Unknown,5.48849
2311,Wild Life,1964,2,5,90,10,190,5.45,18002,1.53,448,"Roll / Spin and Move, Set Collection",Unknown,5.49003
148628,Age of Soccer,2014,3,6,30,8,37,5.59,18003,1.75,58,"Card Drafting, Hand Management, Take That",Unknown,5.48973
26986,Retro,2006,3,5,60,15,32,4.97,18004,1.0,47,"Race, Roll / Spin and Move",Unknown,5.49504
7069,Summer Camp,2003,2,7,60,12,52,5.34,18005,1.0,98,Unknown,Unknown,5.49115
15031,Jochen der Rochen,2004,2,6,15,4,106,5.33,18006,1.07,108,Unknown,Children's Games,5.49109
87748,Frenetic Village,2010,2,8,20,8,45,5.32,18007,1.33,47,Card Drafting,Unknown,5.4887
89915,Top & Down,2011,2,4,30,8,68,5.29,18008,1.29,115,Roll / Spin and Move,Unknown,5.49095
116975,Diam's,2011,2,5,20,7,59,5.26,18009,1.86,20,"Hand Management, Set Collection, Trading",Unknown,5.47782
5527,Memo Street,2003,2,4,20,8,56,5.19,18010,1.17,76,"Memory, Set Collection",Unknown,5.49199
167850,Zombie Mania!,2014,2,5,20,8,38,4.99,18011,1.0,45,"Dice Rolling, Push Your Luck",Unknown,5.5158
1542,Calamity!,1983,2,6,60,10,57,5.14,18012,1.5,159,Trading,Unknown,5.49269
7549,Stone Soup,1996,2,5,20,8,76,5.29,18013,1.13,193,"Hand Management, Memory",Children's Games,5.49324
1473,Barbarians: 70 BC - 260 AD,1994,1,2,240,12,92,5.38,18014,2.92,288,"Dice Rolling, Hexagon Grid, Simulation, Zone of Control",Wargames,5.49433
170054,Accentuate,2014,4,12,30,12,41,5.26,18015,0.0,129,Acting,Unknown,5.47227
200783,HOP!,2016,3,6,30,6,278,5.45,18016,1.0,637,"Betting and Bluffing, Team-Based Game",Unknown,5.47983
11528,White Eagle Eastward,1992,2,2,300,12,78,5.38,18017,2.47,354,Hexagon Grid,Wargames,5.49382
63899,Magma Monster,2010,2,4,20,7,87,5.36,18018,1.2,278,"Dice Rolling, Modular Board, Tile Placement",Children's Games,5.49105
57239,Locale,2009,3,8,90,8,38,5.12,18019,1.0,153,"Storytelling, Voting",Unknown,5.48982
89976,Bugs & Co,2011,2,8,5,8,180,5.42,18020,1.0,351,"Memory, Set Collection",Unknown,5.48761
4561,Carrera de Mente,1985,2,20,90,10,52,5.26,18021,1.0,83,Team-Based Game,Unknown,5.49182
29019,Gildia,2007,2,6,45,10,34,5.05,18022,3.5,34,Auction/Bidding,Unknown,5.49172
5810,Trivial Pursuit: Warner Bros. All Family Edition,1999,2,6,60,8,61,5.22,18023,1.75,185,Roll / Spin and Move,Unknown,5.48885
256375,Star Wars: I've Got a Bad Feeling About This!,2018,2,8,0,12,95,5.42,18024,1.0,400,"Hand Management, Player Elimination, Take That",Unknown,5.4929
224751,ROBiTs,2017,2,7,20,10,149,5.48,18025,1.0,451,"Card Drafting, Set Collection",Unknown,5.4789
2068,Der Herr der Wichtel,1999,3,5,45,10,41,5.06,18026,1.33,164,Set Collection,Unknown,5.49013
242289,Cat Chaos Card Game: Celebrity Edition,2017,2,8,20,8,52,5.2,18028,1.0,199,"Set Collection, Trading",Unknown,5.47748
38860,Switch: Secrets of the Temple,2008,2,6,45,0,36,4.52,18029,2.33,42,"Cooperative Game, Dice Rolling, Hand Management, Modular Board, Roll / Spin and Move, Variable Player Powers",Unknown,5.49147
207167,Monopoly: Ultimate Banking,2016,2,4,60,8,187,5.68,18030,1.33,468,"Commodity Speculation, Roll / Spin and Move",Unknown,5.48833
190409,Star Wars: Duels Card Game,2015,2,2,0,7,32,4.74,18031,1.25,107,"Hand Management, Trick-taking",Unknown,5.49329
122868,Blackrock City,2012,2,4,30,10,109,5.32,18032,1.91,236,Auction/Bidding,Unknown,5.49307
5742,Escape from Colditz Castle,1972,2,4,60,8,42,5.15,18033,1.5,73,"Memory, Point to Point Movement, Roll / Spin and Move",Unknown,5.48832
7009,Khyber Rifles,1984,2,2,120,12,35,5.26,18034,3.0,254,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation",Wargames,5.49394
10306,King Kong,1976,2,4,20,8,35,5.11,18035,1.33,103,"Area Movement, Dice Rolling, Roll / Spin and Move",Unknown,5.49456
129851,Czech Pub,2012,2,6,60,0,61,5.23,18036,1.67,90,"Action Points, Dice Rolling, Hand Management",Unknown,5.49408
26729,Blanko,1995,2,4,30,0,34,5.04,18037,1.0,98,Tile Placement,Unknown,5.48738
4598,Word Rummikub,1983,2,4,30,8,165,5.43,18038,2.1,480,Set Collection,Unknown,5.49059
160067,The Worst Game Ever,2014,2,8,20,8,162,5.43,18039,1.14,392,"Auction/Bidding, Betting and Bluffing, Dice Rolling, Hand Management, Memory, Player Elimination, Singing, Take That, Voting",Unknown,5.49239
243093,5 Second Rule Mini Game,2016,2,6,0,8,30,4.9,18040,0.0,68,Unknown,Unknown,5.4914
92094,Pointless: The Board Game,2013,2,4,60,10,169,5.33,18041,1.2,390,Paper-and-Pencil,Unknown,5.48159
32684,Scene It? Pirates of the Caribbean,2007,2,12,45,8,34,5.08,18042,2.0,152,"Card Drafting, Roll / Spin and Move",Unknown,5.48873
22380,CSI: Senses,2006,2,4,0,14,43,5.19,18043,1.4,153,Unknown,Unknown,5.49271
203661,Bad People,2016,3,10,60,17,70,5.3,18044,1.0,242,Voting,Unknown,5.48499
6874,Müller & Sohn,1985,4,6,45,8,49,5.17,18045,1.0,276,Roll / Spin and Move,Unknown,5.49073
26778,Machina II: Prze?adowanie,2006,2,4,40,11,112,5.32,18046,1.73,121,Unknown,Unknown,5.49017
172506,Speed Snacks,2015,2,2,30,8,59,5.19,18047,1.5,182,Simultaneous Action Selection,Unknown,5.48814
2193,Food Fight,1980,2,4,60,10,67,5.19,18048,2.0,174,"Action Points, Grid Movement, Movement Points, Paper-and-Pencil, Square Grid",Unknown,5.49376
1607,Blurt!,1992,3,12,60,10,282,5.51,18049,1.29,820,Roll / Spin and Move,Children's Games,5.48613
148040,Monopoly: The Walking Dead - Survival Edition,2013,2,6,0,13,88,5.38,18050,1.0,341,"Auction/Bidding, Player Elimination, Roll / Spin and Move, Trading",Unknown,5.49213
171447,Bad Bunnies,2015,2,6,20,8,161,5.39,18051,1.0,316,Hand Management,Unknown,5.49241
18464,White Rabbit,1988,2,4,15,5,96,5.26,18052,1.0,244,"Memory, Roll / Spin and Move, Set Collection",Children's Games,5.48831
136117,The Walking Dead Card Game,2013,2,10,20,15,492,5.47,18053,1.29,1126,"Hand Management, Simultaneous Action Selection",Unknown,5.49638
3842,Wing Commander,1995,2,2,10,10,41,5.05,18054,2.0,83,Unknown,Customizable Games,5.49289
39,Darkover,1979,2,4,60,12,107,5.29,18055,2.5,281,"Area Majority / Influence, Area Movement, Card Drafting, Events, Paper-and-Pencil, Rock-Paper-Scissors, Sudden Death Ending, Variable Player Powers, Variable Set-up",Unknown,5.49649
